lat,lon,alt,acc,speed,accelx,accely,accelz,gyrox,gyroy,gyroz,azimuth,pitch,roll,time,batpct,current
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1658424481000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0440892E-4,0.008371245,0.0019279232,0.0,-0.0,-0.0,1658424481000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0440892E-4,0.008371245,0.0019279232,-70.26636,-12.532794,-1.0361809,1658424481000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0440892E-4,0.008371245,0.0019279232,-69.50699,-12.7856865,-0.9929538,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0440892E-4,0.008371245,0.0019279232,-69.50699,-12.7856865,-0.9929538,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067734355,0.0035675345,0.0044456176,-69.50699,-12.7856865,-0.9929538,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067734355,0.0035675345,0.0044456176,-70.70694,-12.7856865,-0.9929538,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067734355,0.0035675345,0.0044456176,-70.90511,-12.7431755,-1.0658948,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0010352198,8.8911905E-4,-0.018028563,0.0067734355,0.0035675345,0.0044456176,-70.90511,-12.7431755,-1.0658948,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0010352198,8.8911905E-4,-0.018028563,-0.0061970367,-0.0031272324,0.0024155437,-70.90511,-12.7431755,-1.0658948,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0010352198,8.8911905E-4,-0.018028563,-0.0061970367,-0.0031272324,0.0024155437,-71.614876,-12.7431755,-1.0658948,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0010352198,8.8911905E-4,-0.018028563,-0.0061970367,-0.0031272324,0.0024155437,-71.40815,-12.770438,-0.9467305,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.004503999,-8.235155E-4,4.457229E-5,-0.0061970367,-0.0031272324,0.0024155437,-71.40815,-12.770438,-0.9467305,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.004503999,-8.235155E-4,4.457229E-5,-0.0026676338,0.0019036724,-0.005361774,-71.40815,-12.770438,-0.9467305,1658424481000,84.0,-621
--GPS STARTED--
0.0,0.0,0.0,0.0,0.0,0.004503999,-8.235155E-4,4.457229E-5,-0.0026676338,0.0019036724,-0.005361774,-70.95316,-12.770438,-0.9467305,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.0014488123,0.0018189455,0.0021341196,-0.0026676338,0.0019036724,-0.005361774,-70.95316,-12.770438,-0.9467305,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.0014488123,0.0018189455,0.0021341196,-0.0026676338,0.0019036724,-0.005361774,-71.22974,-12.686293,-0.9869954,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.0014488123,0.0018189455,0.0021341196,-5.818482E-4,0.0027633118,-0.0037092434,-71.22974,-12.686293,-0.9869954,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.0014488123,0.0018189455,0.0021341196,-5.818482E-4,0.0027633118,-0.0037092434,-71.19118,-12.686293,-0.9869954,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.006895301,2.5332652E-4,0.013447374,-5.818482E-4,0.0027633118,-0.0037092434,-71.19118,-12.686293,-0.9869954,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.006895301,2.5332652E-4,0.013447374,-5.818482E-4,0.0027633118,-0.0037092434,-71.127556,-12.670557,-0.89281195,1658424481000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.006895301,2.5332652E-4,0.013447374,-0.004328192,-0.0039778664,-6.488561E-4,-71.127556,-12.670557,-0.89281195,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.006895301,2.5332652E-4,0.013447374,-0.004328192,-0.0039778664,-6.488561E-4,-71.10904,-12.670557,-0.89281195,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.0011943367,0.0011453221,-0.001782961,-0.004328192,-0.0039778664,-6.488561E-4,-71.10904,-12.670557,-0.89281195,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.0011943367,0.0011453221,-0.001782961,-0.004328192,-0.0039778664,-6.488561E-4,-70.51338,-12.71629,-0.49221045,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.0011943367,0.0011453221,-0.001782961,-0.0044059246,0.0057052234,-6.7218015E-4,-70.51338,-12.71629,-0.49221045,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.0011943367,0.0011453221,-0.001782961,-0.0044059246,0.0057052234,-6.7218015E-4,-70.40797,-12.71629,-0.49221045,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.0011943367,0.0011453221,-0.001782961,-0.0044059246,0.0057052234,-6.7218015E-4,-71.473755,-12.309072,-0.4162103,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.012919855,0.004963766,-0.00847996,-0.0044059246,0.0057052234,-6.7218015E-4,-71.473755,-12.309072,-0.4162103,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.012919855,0.004963766,-0.00847996,0.004015598,0.0136659,-0.001796095,-71.473755,-12.309072,-0.4162103,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.012919855,0.004963766,-0.00847996,0.004015598,0.0136659,-0.001796095,-71.24056,-12.309072,-0.4162103,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0041083843,-0.0064450204,0.040928822,0.004015598,0.0136659,-0.001796095,-71.24056,-12.309072,-0.4162103,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0041083843,-0.0064450204,0.040928822,0.004015598,0.0136659,-0.001796095,-70.82105,-12.332956,-0.11572731,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0041083843,-0.0064450204,0.040928822,-0.00526144,-0.041501682,-0.006076069,-70.82105,-12.332956,-0.11572731,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0041083843,-0.0064450204,0.040928822,-0.00526144,-0.041501682,-0.006076069,-71.03915,-12.332956,-0.11572731,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.0041083843,-0.0064450204,0.040928822,-0.00526144,-0.041501682,-0.006076069,-71.53325,-12.294588,-0.45566463,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.020207874,-0.0034043458,-0.030569859,-0.00526144,-0.041501682,-0.006076069,-71.53325,-12.294588,-0.45566463,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.020207874,-0.0034043458,-0.030569859,0.018672777,0.014801136,-0.0030840586,-71.53325,-12.294588,-0.45566463,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,-0.020207874,-0.0034043458,-0.030569859,0.018672777,0.014801136,-0.0030840586,-71.16094,-12.294588,-0.45566463,1658424482000,84.0,-621
0.0,0.0,0.0,0.0,0.0,0.015421671,0.0016153165,0.037449356,0.018672777,0.014801136,-0.0030840586,-71.16094,-12.294588,-0.45566463,1658424482000,84.0,-621
