lat,lon,alt,acc,speed,accelx,accely,accelz,gyrox,gyroy,gyroz,azimuth,pitch,roll,time,batpct,current
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1659450625000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008066836,0.001674249,-0.028310029,0.0,-0.0,-0.0,1659450625000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008066836,0.001674249,-0.028310029,-102.98162,-12.209447,4.9087443,1659450625000,67.0,-1285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008066836,0.001674249,-0.028310029,-104.97388,-12.119974,7.5551777,1659450625000,67.0,-1285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008066836,0.001674249,-0.028310029,-104.97388,-12.119974,7.5551777,1659450625000,67.0,-1285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00444823,0.0020275386,-0.0049660294,-104.97388,-12.119974,7.5551777,1659450625000,67.0,-1285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00444823,0.0020275386,-0.0049660294,-102.79214,-12.119974,7.5551777,1659450625000,67.0,-1285
0.0,0.0,0.0,0.0,0.0,-0.07519979,0.008543939,0.034891486,0.00444823,0.0020275386,-0.0049660294,-102.79214,-12.119974,7.5551777,1659450625000,67.0,-1285
0.0,0.0,0.0,0.0,0.0,-0.07519979,0.008543939,0.034891486,0.00444823,0.0020275386,-0.0049660294,-101.57779,-12.664967,9.084079,1659450625000,67.0,-1285
0.0,0.0,0.0,0.0,0.0,-0.07519979,0.008543939,0.034891486,0.01261411,-0.014546844,0.018466512,-101.57779,-12.664967,9.084079,1659450625000,67.0,-1285
--GPS STARTED--
0.0,0.0,0.0,0.0,0.0,-0.07519979,0.008543939,0.034891486,0.01261411,-0.014546844,0.018466512,-102.21767,-12.664967,9.084079,1659450625000,67.0,-1285
0.0,0.0,0.0,0.0,0.0,-0.057649113,0.013373924,-0.028428879,0.01261411,-0.014546844,0.018466512,-102.21767,-12.664967,9.084079,1659450625000,67.0,-1285
0.0,0.0,0.0,0.0,0.0,-0.057649113,0.013373924,-0.028428879,0.01261411,-0.014546844,0.018466512,-102.26263,-11.997872,4.8117867,1659450625000,67.0,-1285
0.0,0.0,0.0,0.0,0.0,-0.057649113,0.013373924,-0.028428879,-0.0034955912,0.004958981,0.0063379933,-102.26263,-11.997872,4.8117867,1659450625000,67.0,-1285
0.0,0.0,0.0,0.0,0.0,-0.057649113,0.013373924,-0.028428879,-0.0034955912,0.004958981,0.0063379933,-102.515175,-11.997872,4.8117867,1659450625000,67.0,-1285
