lat,lon,alt,acc,speed,accelx,accely,accelz,gyrox,gyroy,gyroz,azimuth,pitch,roll,time,batpct,current,capmah,engnwh
0.0,0.0,0.0,0.0,0.0,0.22875327,0.08040881,-0.29356384,0.7660025,-0.11575556,-0.047798797,-167.1063,-15.04543,-1.382712,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.22875327,0.08040881,-0.29356384,1.6327947,0.8370135,0.263886,-167.1063,-15.04543,-1.382712,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.22875327,0.08040881,-0.29356384,1.6327947,0.8370135,0.263886,-169.53761,-16.246323,0.27717406,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.22875327,0.08040881,-0.29356384,1.6327947,0.8370135,0.263886,-151.24275,-28.322754,-2.4638824,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.22875327,0.08040881,-0.29356384,1.6327947,0.8370135,0.263886,-92.801216,-40.175957,-10.065245,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.35004097,-0.63346577,1.8871288,1.6327947,0.8370135,0.263886,-92.801216,-40.175957,-10.065245,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.35004097,-0.63346577,1.8871288,1.6327947,0.8370135,0.263886,-97.469795,-40.175957,-10.065245,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.35004097,-0.63346577,1.8871288,1.6327947,0.8370135,0.263886,-101.65749,-40.175957,-10.065245,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.35004097,-0.63346577,1.8871288,0.15927842,-0.59908843,0.20845163,-101.65749,-40.175957,-10.065245,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.07011929,-1.0073674,-0.5020819,0.15927842,-0.59908843,0.20845163,-101.65749,-40.175957,-10.065245,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.07011929,-1.0073674,-0.5020819,0.15927842,-0.59908843,0.20845163,-80.48597,-42.624435,-1.4833641,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.07011929,-1.0073674,-0.5020819,0.15927842,-0.59908843,0.20845163,-134.84221,-34.495518,-4.4805923,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.07011929,-1.0073674,-0.5020819,0.15927842,-0.59908843,0.20845163,-133.18236,-32.043365,-9.168952,1666448798000,96.0,-650024,4566380,-9223372036854775808
