lat,lon,alt,acc,speed,accelx,accely,accelz,gyrox,gyroy,gyroz,azimuth,pitch,roll,time,batpct,current
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1659197791000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1659197791000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1659197791000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1659197791000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022069644,-0.018771883,0.004033418,0.0,-0.0,-0.0,1659197791000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022069644,-0.018771883,0.004033418,0.0,-0.0,-0.0,1659197791000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022069644,-0.018771883,0.004033418,-99.89351,-10.328316,-11.81207,1659197791000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022069644,-0.018771883,0.004033418,-98.54682,-11.593875,-3.3672957,1659197791000,85.0,-1142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022069644,-0.018771883,0.004033418,-93.01769,-12.893732,-0.8744266,1659197791000,85.0,-1142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022069644,-0.018771883,0.004033418,-93.01769,-12.893732,-0.8744266,1659197791000,85.0,-1142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5758776E-4,0.00593985,-0.01966421,-93.01769,-12.893732,-0.8744266,1659197791000,85.0,-1142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5758776E-4,0.00593985,-0.01966421,-93.57642,-12.762583,-9.168876,1659197791000,85.0,-1142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5758776E-4,0.00593985,-0.01966421,-92.56119,-12.762583,-9.168876,1659197791000,85.0,-1142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5758776E-4,0.00593985,-0.01966421,-75.55672,-18.08238,-7.118678,1659197791000,85.0,-1142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5758776E-4,0.00593985,-0.01966421,-64.12534,-18.007612,0.28520465,1659197791000,85.0,-1142
