lat,lon,alt,acc,speed,accelx,accely,accelz,gyrox,gyroy,gyroz,azimuth,pitch,roll
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4560179,-0.33593044,0.061385334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21685077,-0.08490777,-0.042835664,-1.4560179,-0.33593044,0.061385334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21685077,-0.08490777,-0.042835664,-1.6061286,-0.27332574,-0.0066724387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21685077,-0.08490777,-0.042835664,-1.6239796,-0.27332574,-0.0066724387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21685077,-0.08490777,-0.042835664,-1.6239796,-0.27332574,-0.0066724387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18966807,0.0027488125,0.019241689,-1.6239796,-0.27332574,-0.0066724387
--GPS LOCATION CHANGED--
40.4387103,-79.9844846,0.0,699.999,0.0,0.0,0.0,0.0,-0.18966807,0.0027488125,0.019241689,-1.6239796,-0.27332574,-0.0066724387
40.4387103,-79.9844846,0.0,699.999,0.0,0.0,0.0,0.0,-0.18966807,0.0027488125,0.019241689,-1.6974939,-0.23700598,-0.02412668
40.4387103,-79.9844846,0.0,699.999,0.0,0.0,0.0,0.0,-0.18966807,0.0027488125,0.019241689,-1.7273633,-0.23700598,-0.02412668
40.4387103,-79.9844846,0.0,699.999,0.0,0.14100182,-0.13446355,0.1526947,-0.18966807,0.0027488125,0.019241689,-1.7273633,-0.23700598,-0.02412668
40.4387103,-79.9844846,0.0,699.999,0.0,0.14100182,-0.13446355,0.1526947,-0.08681667,-0.010155336,0.034283802,-1.7273633,-0.23700598,-0.02412668
40.4387103,-79.9844846,0.0,699.999,0.0,0.14100182,-0.13446355,0.1526947,-0.08681667,-0.010155336,0.034283802,-1.8659291,-0.1662067,-0.011085183
40.4387103,-79.9844846,0.0,699.999,0.0,0.14100182,-0.13446355,0.1526947,-0.08681667,-0.010155336,0.034283802,-1.8709549,-0.1662067,-0.011085183
40.4387103,-79.9844846,0.0,699.999,0.0,0.3385395,-0.22133446,0.63247967,-0.08681667,-0.010155336,0.034283802,-1.8709549,-0.1662067,-0.011085183
40.4387103,-79.9844846,0.0,699.999,0.0,0.3385395,-0.22133446,0.63247967,0.016263809,0.040010497,0.031000499,-1.8709549,-0.1662067,-0.011085183
40.4387103,-79.9844846,0.0,699.999,0.0,0.3385395,-0.22133446,0.63247967,0.016263809,0.040010497,0.031000499,-1.7598228,-0.22308104,-0.0370988
40.4387103,-79.9844846,0.0,699.999,0.0,0.3385395,-0.22133446,0.63247967,0.016263809,0.040010497,0.031000499,-1.7685462,-0.22308104,-0.0370988
40.4387103,-79.9844846,0.0,699.999,0.0,-0.117980495,-0.7183188,0.54538345,0.016263809,0.040010497,0.031000499,-1.7685462,-0.22308104,-0.0370988
40.4387103,-79.9844846,0.0,699.999,0.0,-0.117980495,-0.7183188,0.54538345,0.11079242,-0.1641652,-0.103385895,-1.7685462,-0.22308104,-0.0370988
40.4387103,-79.9844846,0.0,699.999,0.0,-0.117980495,-0.7183188,0.54538345,0.11079242,-0.1641652,-0.103385895,-1.7685274,-0.22621894,0.00355916
40.4387103,-79.9844846,0.0,699.999,0.0,-0.117980495,-0.7183188,0.54538345,0.11079242,-0.1641652,-0.103385895,-1.7569444,-0.22621894,0.00355916
40.4387103,-79.9844846,0.0,699.999,0.0,-0.073611125,-0.27736878,-0.14363289,0.11079242,-0.1641652,-0.103385895,-1.7569444,-0.22621894,0.00355916
40.4387103,-79.9844846,0.0,699.999,0.0,-0.073611125,-0.27736878,-0.14363289,0.010766183,0.018936265,0.03565821,-1.7569444,-0.22621894,0.00355916
40.4387103,-79.9844846,0.0,699.999,0.0,-0.073611125,-0.27736878,-0.14363289,0.010766183,0.018936265,0.03565821,-1.724488,-0.24181758,-0.030863237
40.4387103,-79.9844846,0.0,699.999,0.0,-0.073611125,-0.27736878,-0.14363289,0.010766183,0.018936265,0.03565821,-1.7258815,-0.24181758,-0.030863237
40.4387103,-79.9844846,0.0,699.999,0.0,-0.023727328,0.07135701,-0.1745615,0.010766183,0.018936265,0.03565821,-1.7258815,-0.24181758,-0.030863237
40.4387103,-79.9844846,0.0,699.999,0.0,-0.023727328,0.07135701,-0.1745615,-0.05444176,0.027488127,0.024281178,-1.7258815,-0.24181758,-0.030863237
40.4387103,-79.9844846,0.0,699.999,0.0,-0.023727328,0.07135701,-0.1745615,-0.05444176,0.027488127,0.024281178,-1.8332101,-0.18361862,-0.027245829
40.4387103,-79.9844846,0.0,699.999,0.0,-0.023727328,0.07135701,-0.1745615,-0.05444176,0.027488127,0.024281178,-1.840133,-0.18361862,-0.027245829
