lat,lon,alt,acc,speed,accelx,accely,accelz,gyrox,gyroy,gyroz,azimuth,pitch,roll,time,batpct,current
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1658424440000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0146964E-4,0.0,-0.0,-0.0,1658424440000,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0146964E-4,-128.00394,-1.9645252,-0.2738253,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0146964E-4,-128.00182,-1.98405,-0.249623,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0146964E-4,-128.00182,-1.98405,-0.249623,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0146964E-4,-6.7758796E-5,-128.00182,-1.98405,-0.249623,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0146964E-4,-6.7758796E-5,-127.578995,-1.98405,-0.249623,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0146964E-4,-6.7758796E-5,-127.50282,-1.9766965,-0.30676234,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,-7.0356124E-4,5.17897E-4,-3.976283E-4,0.0,-1.0146964E-4,-6.7758796E-5,-127.50282,-1.9766965,-0.30676234,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,-7.0356124E-4,5.17897E-4,-3.976283E-4,-2.536741E-5,1.702398E-5,-2.2511225E-5,-127.50282,-1.9766965,-0.30676234,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,-7.0356124E-4,5.17897E-4,-3.976283E-4,-2.536741E-5,1.702398E-5,-2.2511225E-5,-127.05812,-1.9766965,-0.30676234,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,-7.0356124E-4,5.17897E-4,-3.976283E-4,-2.536741E-5,1.702398E-5,-2.2511225E-5,-127.02605,-1.9763938,-0.32750985,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,0.0021689273,-2.0599502E-4,4.540429E-4,-2.536741E-5,1.702398E-5,-2.2511225E-5,-127.02605,-1.9763938,-0.32750985,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,0.0021689273,-2.0599502E-4,4.540429E-4,-5.9162532E-5,1.0712545E-4,-8.358104E-5,-127.02605,-1.9763938,-0.32750985,1658424441000,84.0,-762
--GPS STARTED--
0.0,0.0,0.0,0.0,0.0,0.0021689273,-2.0599502E-4,4.540429E-4,-5.9162532E-5,1.0712545E-4,-8.358104E-5,-127.43252,-1.9763938,-0.32750985,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,0.0021689273,-2.0599502E-4,4.540429E-4,-5.9162532E-5,1.0712545E-4,-8.358104E-5,-127.52403,-1.960218,-0.29128787,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,0.0011616432,-9.38134E-5,5.291461E-4,-5.9162532E-5,1.0712545E-4,-8.358104E-5,-127.52403,-1.960218,-0.29128787,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,0.0011616432,-9.38134E-5,5.291461E-4,5.7120856E-6,1.0222439E-5,1.7517147E-4,-127.52403,-1.960218,-0.29128787,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,0.0011616432,-9.38134E-5,5.291461E-4,5.7120856E-6,1.0222439E-5,1.7517147E-4,-127.93667,-1.960218,-0.29128787,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,-0.0016833259,-8.6140446E-4,-0.0014831537,5.7120856E-6,1.0222439E-5,1.7517147E-4,-127.93667,-1.960218,-0.29128787,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,-0.0016833259,-8.6140446E-4,-0.0014831537,5.7120856E-6,1.0222439E-5,1.7517147E-4,-127.87208,-1.978009,-0.30843014,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,-0.0016833259,-8.6140446E-4,-0.0014831537,7.377625E-5,9.189613E-6,-4.8450842E-5,-127.87208,-1.978009,-0.30843014,1658424441000,84.0,-762
0.0,0.0,0.0,0.0,0.0,-0.0016833259,-8.6140446E-4,-0.0014831537,7.377625E-5,9.189613E-6,-4.8450842E-5,-127.9307,-1.978009,-0.30843014,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,-0.0016833259,-8.6140446E-4,-0.0014831537,7.377625E-5,9.189613E-6,-4.8450842E-5,-128.01451,-1.960529,-0.2789485,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,3.1044742E-4,8.073762E-4,0.0013927448,7.377625E-5,9.189613E-6,-4.8450842E-5,-128.01451,-1.960529,-0.2789485,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,3.1044742E-4,8.073762E-4,0.0013927448,-8.57028E-7,-4.7681788E-5,9.270788E-6,-128.01451,-1.960529,-0.2789485,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,3.1044742E-4,8.073762E-4,0.0013927448,-8.57028E-7,-4.7681788E-5,9.270788E-6,-127.995476,-1.960529,-0.2789485,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,-0.0015120542,-6.5109605E-4,6.410842E-4,-8.57028E-7,-4.7681788E-5,9.270788E-6,-127.995476,-1.960529,-0.2789485,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,-0.0015120542,-6.5109605E-4,6.410842E-4,-8.57028E-7,-4.7681788E-5,9.270788E-6,-127.99063,-1.9839296,-0.2513413,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,-0.0015120542,-6.5109605E-4,6.410842E-4,1.011849E-4,-4.1208536E-5,-7.302223E-5,-127.99063,-1.9839296,-0.2513413,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,-0.0015120542,-6.5109605E-4,6.410842E-4,1.011849E-4,-4.1208536E-5,-7.302223E-5,-128.06691,-1.9839296,-0.2513413,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,-0.0015120542,-6.5109605E-4,6.410842E-4,1.011849E-4,-4.1208536E-5,-7.302223E-5,-128.0063,-2.000817,-0.26688504,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,-0.0018486944,9.3939534E-4,-0.0012004175,1.011849E-4,-4.1208536E-5,-7.302223E-5,-128.0063,-2.000817,-0.26688504,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,-0.0018486944,9.3939534E-4,-0.0012004175,-6.785339E-5,6.241169E-5,2.6474943E-5,-128.0063,-2.000817,-0.26688504,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,-0.0018486944,9.3939534E-4,-0.0012004175,-6.785339E-5,6.241169E-5,2.6474943E-5,-128.53964,-2.000817,-0.26688504,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,4.4964484E-4,0.0011645467,2.5545512E-4,-6.785339E-5,6.241169E-5,2.6474943E-5,-128.53964,-2.000817,-0.26688504,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,4.4964484E-4,0.0011645467,2.5545512E-4,-6.785339E-5,6.241169E-5,2.6474943E-5,-128.5918,-1.9448053,-0.30692017,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,4.4964484E-4,0.0011645467,2.5545512E-4,1.0429439E-4,4.6102185E-5,-4.1939158E-5,-128.5918,-1.9448053,-0.30692017,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,4.4964484E-4,0.0011645467,2.5545512E-4,1.0429439E-4,4.6102185E-5,-4.1939158E-5,-129.06064,-1.9448053,-0.30692017,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,4.4964484E-4,0.0011645467,2.5545512E-4,1.0429439E-4,4.6102185E-5,-4.1939158E-5,-129.07263,-1.98453,-0.24968348,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,0.0022726022,-0.0027284995,-0.001654557,1.0429439E-4,4.6102185E-5,-4.1939158E-5,-129.07263,-1.98453,-0.24968348,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,0.0022726022,-0.0027284995,-0.001654557,-1.9037261E-4,-2.8635717E-5,-1.11968504E-4,-129.07263,-1.98453,-0.24968348,1658424441000,84.0,-735
0.0,0.0,0.0,0.0,0.0,0.0022726022,-0.0027284995,-0.001654557,-1.9037261E-4,-2.8635717E-5,-1.11968504E-4,-129.42715,-1.98453,-0.24968348,1658424441000,84.0,-735
