lat,lon,alt,acc,speed,accelx,accely,accelz,gyrox,gyroy,gyroz,azimuth,pitch,roll,time,batpct,current,capmah,engnwh
0.0,0.0,0.0,0.0,0.0,0.17212997,0.018194199,-0.2270689,-0.059252184,-0.07345438,0.009468133,-166.71605,-23.037233,-1.8120753,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.17212997,0.018194199,-0.2270689,-0.059252184,-0.07345438,0.009468133,-169.32324,-22.697857,-0.66497,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.17212997,0.018194199,-0.2270689,-0.059252184,-0.07345438,0.009468133,-173.92526,-22.720102,1.478369,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.17212997,0.018194199,-0.2270689,-0.059252184,-0.07345438,0.009468133,-178.01003,-22.332018,3.3160686,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.17212997,0.018194199,-0.2270689,-0.059252184,-0.07345438,0.009468133,-176.84389,-22.332018,3.3160686,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.17212997,0.018194199,-0.2270689,-0.08124269,-0.06139015,-0.076966755,-176.84389,-22.332018,3.3160686,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.17212997,0.018194199,-0.2270689,-0.06658235,-0.044439137,-0.024739314,-176.84389,-22.332018,3.3160686,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.17212997,0.018194199,-0.2270689,-0.06658235,-0.044439137,-0.024739314,-177.18156,-21.43293,3.4233701,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.17212997,0.018194199,-0.2270689,-0.06658235,-0.044439137,-0.024739314,-168.77135,-20.38222,-1.1781533,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.17212997,0.018194199,-0.2270689,-0.06658235,-0.044439137,-0.024739314,-168.16957,-21.594933,-1.1887562,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.17212997,0.018194199,-0.2270689,-0.06658235,-0.044439137,-0.024739314,-170.65453,-20.980015,-0.014475942,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.33828896,-0.014617443,-0.07732391,-0.06658235,-0.044439137,-0.024739314,-170.65453,-20.980015,-0.014475942,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.33828896,-0.014617443,-0.07732391,-0.06658235,-0.044439137,-0.024739314,-170.13417,-20.980015,-0.014475942,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.33828896,-0.014617443,-0.07732391,-0.06658235,-0.044439137,-0.024739314,-169.70683,-22.045465,-0.0,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.33828896,-0.014617443,-0.07732391,-0.06658235,-0.044439137,-0.024739314,-168.5553,-22.023615,-0.61316556,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.33828896,-0.014617443,-0.07732391,-0.004428643,-0.038330667,-0.1137703,-168.5553,-22.023615,-0.61316556,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.33828896,-0.014617443,-0.07732391,-0.004428643,-0.038330667,-0.1137703,-172.80368,-22.255335,1.638666,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.051363736,-0.017696619,0.012438774,-0.004428643,-0.038330667,-0.1137703,-172.80368,-22.255335,1.638666,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.051363736,-0.017696619,0.012438774,-0.004428643,-0.038330667,-0.1137703,-173.59454,-22.255335,1.638666,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.051363736,-0.017696619,0.012438774,-0.004428643,-0.038330667,-0.1137703,-177.64977,-20.927984,3.5127158,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.051363736,-0.017696619,0.012438774,-0.004428643,-0.038330667,-0.1137703,-177.18037,-20.686602,3.2602272,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.051363736,-0.017696619,0.012438774,-0.004428643,-0.038330667,-0.1137703,-175.01108,-21.621027,2.2503748,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.051363736,-0.017696619,0.012438774,0.070858285,-0.023823043,-0.050089475,-175.01108,-21.621027,2.2503748,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.39552957,-0.08348942,0.3084774,0.070858285,-0.023823043,-0.050089475,-175.01108,-21.621027,2.2503748,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.39552957,-0.08348942,0.3084774,0.070858285,-0.023823043,-0.050089475,-174.73643,-22.582489,2.227538,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.39552957,-0.08348942,0.3084774,0.070858285,-0.023823043,-0.050089475,-174.74184,-22.582489,2.227538,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.39552957,-0.08348942,0.3084774,0.070858285,-0.023823043,-0.050089475,-175.31474,-23.131144,2.5657833,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.39552957,-0.08348942,0.3084774,0.070858285,-0.023823043,-0.050089475,-174.67958,-23.45176,2.3015003,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.39552957,-0.08348942,0.3084774,0.070858285,-0.023823043,-0.050089475,-174.02742,-23.755655,2.0355778,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.39552957,-0.08348942,0.3084774,0.07543964,-0.02519745,0.02535016,-174.02742,-23.755655,2.0355778,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.05060011,-0.073637724,0.08985901,0.07543964,-0.02519745,0.02535016,-174.02742,-23.755655,2.0355778,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.05060011,-0.073637724,0.08985901,0.07543964,-0.02519745,0.02535016,-173.70787,-23.755655,2.0355778,1666449585000,93.0,-693970,4466020,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.05060011,-0.073637724,0.08985901,0.07543964,-0.02519745,0.02535016,-172.83678,-23.523352,1.5881436,1666449585000,93.0,-693970,4466020,-9223372036854775808
