lat,lon,alt,acc,speed,accelx,accely,accelz,gyrox,gyroy,gyroz,azimuth,pitch,roll
0.0,0.0,0.0,0.0,0.0,-0.0988254,-0.059205506,-0.3086759,-0.03698276,-0.07121448,0.067658454,0.8539,-0.7792,-0.1181
0.0,0.0,0.0,0.0,0.0,-0.0988254,-0.059205506,-0.3086759,-0.03698276,-0.07121448,0.067658454,0.8572,-0.7792,-0.1181
0.0,0.0,0.0,0.0,0.0,-0.0988254,-0.059205506,-0.3086759,-0.041154742,0.074842356,-0.049337246,0.8572,-0.7792,-0.1181
0.0,0.0,0.0,0.0,0.0,0.19898845,0.039551035,-0.07604938,-0.041154742,0.074842356,-0.049337246,0.8572,-0.7792,-0.1181
0.0,0.0,0.0,0.0,0.0,0.19898845,0.039551035,-0.07604938,-0.041154742,0.074842356,-0.049337246,0.796,-0.754,-0.1948
0.0,0.0,0.0,0.0,0.0,0.19898845,0.039551035,-0.07604938,-0.041154742,0.074842356,-0.049337246,0.8024,-0.754,-0.1948
0.0,0.0,0.0,0.0,0.0,0.19898845,0.039551035,-0.07604938,-0.034600787,0.04460041,-0.05713117,0.8024,-0.754,-0.1948
0.0,0.0,0.0,0.0,0.0,0.19898845,0.039551035,-0.07604938,-0.034600787,0.04460041,-0.05713117,0.8317,-0.7239,-0.1734
0.0,0.0,0.0,0.0,0.0,0.25758463,0.064299434,0.083730675,-0.034600787,0.04460041,-0.05713117,0.8317,-0.7239,-0.1734
0.0,0.0,0.0,0.0,0.0,0.25758463,0.064299434,0.083730675,-0.034600787,0.04460041,-0.05713117,0.8367,-0.7239,-0.1734
0.0,0.0,0.0,0.0,0.0,0.25758463,0.064299434,0.083730675,-0.009034637,0.02521805,-0.035063386,0.8367,-0.7239,-0.1734
0.0,0.0,0.0,0.0,0.0,0.25758463,0.064299434,0.083730675,-0.009034637,0.02521805,-0.035063386,0.8838,-0.6916,-0.1325
0.0,0.0,0.0,0.0,0.0,0.055521622,-0.027051764,0.09277174,-0.009034637,0.02521805,-0.035063386,0.8838,-0.6916,-0.1325
0.0,0.0,0.0,0.0,0.0,0.055521622,-0.027051764,0.09277174,-0.009034637,0.02521805,-0.035063386,0.8865,-0.6916,-0.1325
0.0,0.0,0.0,0.0,0.0,0.055521622,-0.027051764,0.09277174,0.06845845,0.019691952,0.0051949923,0.8865,-0.6916,-0.1325
0.0,0.0,0.0,0.0,0.0,-0.05347562,-0.05297354,0.18354657,0.06845845,0.019691952,0.0051949923,0.8865,-0.6916,-0.1325
0.0,0.0,0.0,0.0,0.0,-0.05347562,-0.05297354,0.18354657,0.06845845,0.019691952,0.0051949923,0.936,-0.7038,-0.0688
0.0,0.0,0.0,0.0,0.0,-0.05347562,-0.05297354,0.18354657,0.06845845,0.019691952,0.0051949923,0.9433,-0.7038,-0.0688
0.0,0.0,0.0,0.0,0.0,-0.05347562,-0.05297354,0.18354657,0.016959898,0.0067197476,0.027828977,0.9433,-0.7038,-0.0688
0.0,0.0,0.0,0.0,0.0,-0.05347562,-0.05297354,0.18354657,0.016959898,0.0067197476,0.027828977,0.96,-0.7683,-0.0259
0.0,0.0,0.0,0.0,0.0,-0.17939185,-0.03291484,0.015471711,0.016959898,0.0067197476,0.027828977,0.96,-0.7683,-0.0259
0.0,0.0,0.0,0.0,0.0,-0.17939185,-0.03291484,0.015471711,0.016959898,0.0067197476,0.027828977,0.9632,-0.7683,-0.0259
--GPS LOCATION CHANGED--
0.0,0.0,0.0,0.0,0.0,-0.17939185,-0.03291484,0.015471711,-0.0096112965,-0.042084392,0.042476818,0.9632,-0.7683,-0.0259
0.0,0.0,0.0,0.0,0.0,-0.17939185,-0.03291484,0.015471711,-0.0096112965,-0.042084392,0.042476818,0.9282,-0.7561,-0.0718
0.0,0.0,0.0,0.0,0.0,-0.19668934,0.0601641,-0.20649257,-0.0096112965,-0.042084392,0.042476818,0.9282,-0.7561,-0.0718
0.0,0.0,0.0,0.0,0.0,-0.19668934,0.0601641,-0.20649257,-0.0096112965,-0.042084392,0.042476818,0.9314,-0.7561,-0.0718
0.0,0.0,0.0,0.0,0.0,-0.19668934,0.0601641,-0.20649257,-0.06600283,0.034115084,0.0105858315,0.9314,-0.7561,-0.0718
0.0,0.0,0.0,0.0,0.0,0.04145796,0.026797336,-0.05575703,-0.06600283,0.034115084,0.0105858315,0.9314,-0.7561,-0.0718
0.0,0.0,0.0,0.0,0.0,0.04145796,0.026797336,-0.05575703,-0.06600283,0.034115084,0.0105858315,0.9146,-0.7674,-0.0878
0.0,0.0,0.0,0.0,0.0,0.04145796,0.026797336,-0.05575703,-0.06600283,0.034115084,0.0105858315,0.9127,-0.7674,-0.0878
0.0,0.0,0.0,0.0,0.0,0.04145796,0.026797336,-0.05575703,-0.03042593,-0.043535795,0.003364682,0.9127,-0.7674,-0.0878
0.0,0.0,0.0,0.0,0.0,0.04145796,0.026797336,-0.05575703,-0.03042593,-0.043535795,0.003364682,0.8687,-0.704,-0.1621
0.0,0.0,0.0,0.0,0.0,0.022490315,0.098374516,-0.02947297,-0.03042593,-0.043535795,0.003364682,0.8687,-0.704,-0.1621
0.0,0.0,0.0,0.0,0.0,0.022490315,0.098374516,-0.02947297,-0.03042593,-0.043535795,0.003364682,0.8646,-0.704,-0.1621
0.0,0.0,0.0,0.0,0.0,0.21255657,-0.10207937,0.06887915,-0.03042593,-0.043535795,0.003364682,0.8646,-0.704,-0.1621
0.0,0.0,0.0,0.0,0.0,0.21255657,-0.10207937,0.06887915,-0.03042593,-0.043535795,0.003364682,0.8427,-0.6852,-0.1946
0.0,0.0,0.0,0.0,0.0,0.21255657,-0.10207937,0.06887915,-0.008256461,0.024044009,-0.06564918,0.8427,-0.6852,-0.1946
0.0,0.0,0.0,0.0,0.0,0.21255657,-0.10207937,0.06887915,-0.008256461,0.024044009,-0.06564918,0.8319,-0.6852,-0.1946
0.0,0.0,0.0,0.0,0.0,0.21255657,-0.10207937,0.06887915,0.038123887,0.051442415,-8.315095E-4,0.8319,-0.6852,-0.1946
0.0,0.0,0.0,0.0,0.0,0.1906773,-0.016235268,0.10349188,0.038123887,0.051442415,-8.315095E-4,0.8319,-0.6852,-0.1946
0.0,0.0,0.0,0.0,0.0,0.1906773,-0.016235268,0.10349188,0.038123887,0.051442415,-8.315095E-4,0.9943,-0.6504,-0.0134
0.0,0.0,0.0,0.0,0.0,0.1906773,-0.016235268,0.10349188,0.038123887,0.051442415,-8.315095E-4,0.9889,-0.6504,-0.0134
0.0,0.0,0.0,0.0,0.0,0.1906773,-0.016235268,0.10349188,0.038123887,0.051442415,-8.315095E-4,0.9862,-0.6504,-0.0134
0.0,0.0,0.0,0.0,0.0,0.1906773,-0.016235268,0.10349188,0.061421905,-0.005562593,0.0698139,0.9862,-0.6504,-0.0134
0.0,0.0,0.0,0.0,0.0,0.1906773,-0.016235268,0.10349188,0.061421905,-0.005562593,0.0698139,0.977,-0.6811,-0.0131
0.0,0.0,0.0,0.0,0.0,-0.40550297,-0.12886655,0.13306104,0.061421905,-0.005562593,0.0698139,0.977,-0.6811,-0.0131
0.0,0.0,0.0,0.0,0.0,-0.40550297,-0.12886655,0.13306104,0.14107871,0.030546146,0.083543055,0.977,-0.6811,-0.0131
0.0,0.0,0.0,0.0,0.0,-0.40550297,-0.12886655,0.13306104,0.14107871,0.030546146,0.083543055,0.8673,-0.6975,-0.1401
0.0,0.0,0.0,0.0,0.0,-0.14814717,0.103257775,0.21043429,0.14107871,0.030546146,0.083543055,0.8673,-0.6975,-0.1401
0.0,0.0,0.0,0.0,0.0,-0.14814717,0.103257775,0.21043429,0.14107871,0.030546146,0.083543055,0.8567,-0.6975,-0.1401
0.0,0.0,0.0,0.0,0.0,-0.14814717,0.103257775,0.21043429,0.14107871,0.030546146,0.083543055,0.8501,-0.6975,-0.1401
0.0,0.0,0.0,0.0,0.0,-0.14814717,0.103257775,0.21043429,0.14107871,0.030546146,0.083543055,0.7391,-0.7315,-0.2506
0.0,0.0,0.0,0.0,0.0,-0.14814717,0.103257775,0.21043429,-0.051479448,0.08211557,-0.11392181,0.7391,-0.7315,-0.2506
0.0,0.0,0.0,0.0,0.0,0.34535506,-0.052321665,-0.10244953,-0.051479448,0.08211557,-0.11392181,0.7391,-0.7315,-0.2506
0.0,0.0,0.0,0.0,0.0,0.34535506,-0.052321665,-0.10244953,-0.051479448,0.08211557,-0.11392181,0.7263,-0.7315,-0.2506
0.0,0.0,0.0,0.0,0.0,0.34535506,-0.052321665,-0.10244953,-0.023267083,0.16710606,-0.13766854,0.7263,-0.7315,-0.2506
0.0,0.0,0.0,0.0,0.0,0.34535506,-0.052321665,-0.10244953,-0.023267083,0.16710606,-0.13766854,0.902,-0.778,-0.0377
0.0,0.0,0.0,0.0,0.0,0.55270404,0.068611555,-0.115275174,-0.023267083,0.16710606,-0.13766854,0.902,-0.778,-0.0377
0.0,0.0,0.0,0.0,0.0,0.55270404,0.068611555,-0.115275174,-0.023267083,0.16710606,-0.13766854,1.1253,-0.8301,0.2526
0.0,0.0,0.0,0.0,0.0,0.55270404,0.068611555,-0.115275174,-0.41695696,-0.08202513,-0.039902553,1.1253,-0.8301,0.2526
0.0,0.0,0.0,0.0,0.0,-0.23628847,0.3701862,-0.16720816,-0.41695696,-0.08202513,-0.039902553,1.1253,-0.8301,0.2526
0.0,0.0,0.0,0.0,0.0,-0.23628847,0.3701862,-0.16720816,-0.41695696,-0.08202513,-0.039902553,1.1133,-0.8301,0.2526
0.0,0.0,0.0,0.0,0.0,-0.23628847,0.3701862,-0.16720816,-0.41695696,-0.08202513,-0.039902553,1.0983,-0.8301,0.2526
0.0,0.0,0.0,0.0,0.0,-0.23628847,0.3701862,-0.16720816,-0.47854862,-0.4493138,0.22070695,1.0983,-0.8301,0.2526
0.0,0.0,0.0,0.0,0.0,-0.8234312,0.09246375,-0.97798437,-0.47854862,-0.4493138,0.22070695,1.0983,-0.8301,0.2526
0.0,0.0,0.0,0.0,0.0,-0.8234312,0.09246375,-0.97798437,-0.47854862,-0.4493138,0.22070695,0.8969,-0.5401,-0.1076
0.0,0.0,0.0,0.0,0.0,-0.8234312,0.09246375,-0.97798437,-0.47854862,-0.4493138,0.22070695,0.8797,-0.5401,-0.1076
0.0,0.0,0.0,0.0,0.0,-0.8234312,0.09246375,-0.97798437,0.28720114,0.41337544,-0.09237535,0.8797,-0.5401,-0.1076
0.0,0.0,0.0,0.0,0.0,-0.8234312,0.09246375,-0.97798437,0.28720114,0.41337544,-0.09237535,0.8522,-0.4434,-0.1966
0.0,0.0,0.0,0.0,0.0,0.6888887,-0.012836978,0.8537201,0.28720114,0.41337544,-0.09237535,0.8522,-0.4434,-0.1966
0.0,0.0,0.0,0.0,0.0,0.6888887,-0.012836978,0.8537201,0.28720114,0.41337544,-0.09237535,0.8211,-0.4434,-0.1966
0.0,0.0,0.0,0.0,0.0,0.6888887,-0.012836978,0.8537201,0.23077613,0.049461335,-0.0032673096,0.8211,-0.4434,-0.1966
0.0,0.0,0.0,0.0,0.0,0.55322075,-0.41951323,-0.00582773,0.23077613,0.049461335,-0.0032673096,0.8211,-0.4434,-0.1966
0.0,0.0,0.0,0.0,0.0,0.55322075,-0.41951323,-0.00582773,0.23077613,0.049461335,-0.0032673096,0.9855,-0.4455,0.0165
0.0,0.0,0.0,0.0,0.0,0.55322075,-0.41951323,-0.00582773,0.23077613,0.049461335,-0.0032673096,0.9569,-0.4455,0.0165
0.0,0.0,0.0,0.0,0.0,0.55322075,-0.41951323,-0.00582773,0.20523185,-0.36976108,-0.038502414,0.9569,-0.4455,0.0165
0.0,0.0,0.0,0.0,0.0,0.55322075,-0.41951323,-0.00582773,0.20523185,-0.36976108,-0.038502414,0.8566,-0.4878,-0.0934
0.0,0.0,0.0,0.0,0.0,-0.5251111,-0.026208298,0.26649782,0.20523185,-0.36976108,-0.038502414,0.8566,-0.4878,-0.0934
0.0,0.0,0.0,0.0,0.0,-0.5251111,-0.026208298,0.26649782,0.20523185,-0.36976108,-0.038502414,0.8388,-0.4878,-0.0934
0.0,0.0,0.0,0.0,0.0,-0.5251111,-0.026208298,0.26649782,0.018843722,-0.47106263,0.11163565,0.8388,-0.4878,-0.0934
0.0,0.0,0.0,0.0,0.0,-0.5251111,-0.026208298,0.26649782,0.018843722,-0.47106263,0.11163565,0.9061,-0.3559,-0.0866
0.0,0.0,0.0,0.0,0.0,-0.19508646,0.1314626,-0.022860548,0.018843722,-0.47106263,0.11163565,0.9061,-0.3559,-0.0866
0.0,0.0,0.0,0.0,0.0,-0.19508646,0.1314626,-0.022860548,0.018843722,-0.47106263,0.11163565,0.8918,-0.3559,-0.0866
0.0,0.0,0.0,0.0,0.0,-0.19508646,0.1314626,-0.022860548,-0.27975717,-0.19736609,0.3363476,0.8918,-0.3559,-0.0866
0.0,0.0,0.0,0.0,0.0,-0.19508646,0.1314626,-0.022860548,-0.27975717,-0.19736609,0.3363476,0.7469,-0.3563,-0.2657
0.0,0.0,0.0,0.0,0.0,-0.5454459,-0.25723416,-0.212004,-0.27975717,-0.19736609,0.3363476,0.7469,-0.3563,-0.2657
0.0,0.0,0.0,0.0,0.0,-0.5454459,-0.25723416,-0.212004,-0.27975717,-0.19736609,0.3363476,0.7411,-0.3563,-0.2657
0.0,0.0,0.0,0.0,0.0,0.18514422,0.27726042,-0.5961005,-0.27975717,-0.19736609,0.3363476,0.7411,-0.3563,-0.2657
0.0,0.0,0.0,0.0,0.0,0.18514422,0.27726042,-0.5961005,-0.47697982,0.5261247,0.017452713,0.7411,-0.3563,-0.2657
0.0,0.0,0.0,0.0,0.0,0.18514422,0.27726042,-0.5961005,-0.47697982,0.5261247,0.017452713,0.8117,-0.2374,-0.2612
0.0,0.0,0.0,0.0,0.0,0.18514422,0.27726042,-0.5961005,-0.47697982,0.5261247,0.017452713,0.7946,-0.2374,-0.2612
0.0,0.0,0.0,0.0,0.0,0.18514422,0.27726042,-0.5961005,0.49900746,0.5142843,-0.26553157,0.7946,-0.2374,-0.2612
0.0,0.0,0.0,0.0,0.0,0.18514422,0.27726042,-0.5961005,0.49900746,0.5142843,-0.26553157,0.8309,-0.2936,-0.1714
0.0,0.0,0.0,0.0,0.0,0.4910786,0.0072720433,0.5894574,0.49900746,0.5142843,-0.26553157,0.8309,-0.2936,-0.1714
0.0,0.0,0.0,0.0,0.0,0.4910786,0.0072720433,0.5894574,0.49900746,0.5142843,-0.26553157,0.8124,-0.2936,-0.1714
0.0,0.0,0.0,0.0,0.0,0.4910786,0.0072720433,0.5894574,0.48531103,0.04404688,-0.051459085,0.8124,-0.2936,-0.1714
0.0,0.0,0.0,0.0,0.0,0.4910786,0.0072720433,0.5894574,0.48531103,0.04404688,-0.051459085,0.9456,-0.1507,-0.0337
0.0,0.0,0.0,0.0,0.0,0.048153937,0.11431776,0.5507608,0.48531103,0.04404688,-0.051459085,0.9456,-0.1507,-0.0337
0.0,0.0,0.0,0.0,0.0,0.048153937,0.11431776,0.5507608,0.48531103,0.04404688,-0.051459085,0.9274,-0.1507,-0.0337
0.0,0.0,0.0,0.0,0.0,0.048153937,0.11431776,0.5507608,0.087895714,-0.287746,-0.06661323,0.9274,-0.1507,-0.0337
0.0,0.0,0.0,0.0,0.0,-0.53465724,-0.67047745,-0.03504341,0.087895714,-0.287746,-0.06661323,0.9274,-0.1507,-0.0337
0.0,0.0,0.0,0.0,0.0,-0.53465724,-0.67047745,-0.03504341,0.087895714,-0.287746,-0.06661323,0.9474,-0.2254,0.0715
0.0,0.0,0.0,0.0,0.0,-0.53465724,-0.67047745,-0.03504341,0.087895714,-0.287746,-0.06661323,0.9418,-0.2254,0.0715
0.0,0.0,0.0,0.0,0.0,-0.53465724,-0.67047745,-0.03504341,0.24373344,-0.0856019,0.036594916,0.9418,-0.2254,0.0715
0.0,0.0,0.0,0.0,0.0,-0.53465724,-0.67047745,-0.03504341,0.24373344,-0.0856019,0.036594916,0.8678,-0.3345,-0.0345
0.0,0.0,0.0,0.0,0.0,-0.5786639,-0.16635394,0.24452822,0.24373344,-0.0856019,0.036594916,0.8678,-0.3345,-0.0345
0.0,0.0,0.0,0.0,0.0,-0.5786639,-0.16635394,0.24452822,0.24373344,-0.0856019,0.036594916,0.8716,-0.3345,-0.0345
0.0,0.0,0.0,0.0,0.0,-0.5786639,-0.16635394,0.24452822,0.0011686865,0.20448439,-0.13796654,0.8716,-0.3345,-0.0345
0.0,0.0,0.0,0.0,0.0,-0.5786639,-0.16635394,0.24452822,0.0011686865,0.20448439,-0.13796654,0.8291,-0.4842,-0.0641
0.0,0.0,0.0,0.0,0.0,0.30257082,0.036480494,-0.19426933,0.0011686865,0.20448439,-0.13796654,0.8291,-0.4842,-0.0641
0.0,0.0,0.0,0.0,0.0,0.30257082,0.036480494,-0.19426933,0.0011686865,0.20448439,-0.13796654,0.8332,-0.4842,-0.0641
0.0,0.0,0.0,0.0,0.0,0.30257082,0.036480494,-0.19426933,-0.16505797,2.2938875E-4,0.08280207,0.8332,-0.4842,-0.0641
0.0,0.0,0.0,0.0,0.0,0.30257082,0.036480494,-0.19426933,-0.16505797,2.2938875E-4,0.08280207,0.808,-0.5076,-0.1019
0.0,0.0,0.0,0.0,0.0,0.21525697,0.22829396,-0.5015811,-0.16505797,2.2938875E-4,0.08280207,0.808,-0.5076,-0.1019
0.0,0.0,0.0,0.0,0.0,0.21525697,0.22829396,-0.5015811,-0.16505797,2.2938875E-4,0.08280207,0.804,-0.5076,-0.1019
0.0,0.0,0.0,0.0,0.0,0.21525697,0.22829396,-0.5015811,-0.089767456,-0.09786736,-0.05148512,0.804,-0.5076,-0.1019
0.0,0.0,0.0,0.0,0.0,0.21525697,0.22829396,-0.5015811,-0.089767456,-0.09786736,-0.05148512,0.6915,-0.4417,-0.2977
0.0,0.0,0.0,0.0,0.0,0.17263994,-0.003271463,-0.28257856,-0.089767456,-0.09786736,-0.05148512,0.6915,-0.4417,-0.2977
0.0,0.0,0.0,0.0,0.0,0.17263994,-0.003271463,-0.28257856,-0.089767456,-0.09786736,-0.05148512,0.6923,-0.4417,-0.2977
0.0,0.0,0.0,0.0,0.0,0.17263994,-0.003271463,-0.28257856,-0.089767456,-0.09786736,-0.05148512,0.8957,-0.5317,0.0587
0.0,0.0,0.0,0.0,0.0,0.17263994,-0.003271463,-0.28257856,0.033417877,-0.09720096,0.030915815,0.8957,-0.5317,0.0587
0.0,0.0,0.0,0.0,0.0,0.5908486,-0.15327363,0.20215149,0.033417877,-0.09720096,0.030915815,0.8957,-0.5317,0.0587
